-5.892644207472152118e+00,5.019513332162589769e+00,-2.542847242029915300e+00,4.956406535561495019e+00
-6.248828997059010959e+00,4.492565985762956515e+00,-1.829523542320554919e+00,4.716004297297780035e+00
-6.388396272790346053e+00,3.827345416253321808e+00,-1.774508306083485198e+00,5.052920798324352702e+00
-6.668547871003065453e+00,3.226554616015360644e+00,-2.233375020950317147e+00,5.644363580627126176e+00
-7.213549977085470744e+00,2.809108679303641498e+00,-2.807735134815991351e+00,6.159116485555985676e+00
-7.993005867873459458e+00,2.682113784716769089e+00,-3.112696772089732722e+00,6.334230950832372642e+00
-8.765969092931415574e+00,2.679580933608210813e+00,3.121803510109194324e+00,6.490902494623193242e+00
-9.610065985387979737e+00,2.782991621157243856e+00,2.938361776839669037e+00,6.800084639671003295e+00
-1.045344742271966432e+01,3.078380793864242460e+00,2.503505236778059473e+00,7.569690003496447162e+00
-1.107781840825052733e+01,3.799368626446959496e+00,2.097539122067187733e+00,7.775362865208652607e+00
-1.167302538423950331e+01,4.543854572287682636e+00,2.404888776307319453e+00,7.552132747201196317e+00
-1.244104352011251891e+01,4.988792874397832477e+00,2.872739813748569571e+00,7.141153142662744813e+00
-1.333401729124471657e+01,5.049937634591390889e+00,-3.025255724740639529e+00,7.100132104304017311e+00
-1.418481757786772945e+01,4.901433851652675422e+00,-2.917749561017376259e+00,7.191545378260525645e+00
-1.504916797581284094e+01,4.599781262417876881e+00,-2.702942445985606401e+00,7.160223413599076991e+00
-1.576317618281214550e+01,4.135324121376101836e+00,-2.430357290626655065e+00,6.848985825869268851e+00
-1.627028289783444848e+01,3.453885510512733514e+00,-1.990517489452300337e+00,6.679207036706286793e+00
-1.650506034620327256e+01,2.658478411032496602e+00,-1.759592943974787493e+00,6.711575536592088831e+00
-1.657263727410053988e+01,1.860923110121226687e+00,-1.521556244652574774e+00,6.575318758111391659e+00
-1.638688307842352998e+01,1.058317392365889509e+00,-1.038245537426055742e+00,6.573650755977992866e+00
-1.566669950575285775e+01,6.692123833472027883e-01,-4.404691771193894323e-01,6.606145406769853956e+00
-1.492644522454779654e+01,4.034509652378579503e-01,-2.014662718023743637e-01,6.411690647815587063e+00
-1.411351685960144309e+01,3.356539320121196823e-01,2.702034105379709159e-02,6.449496273157444115e+00
-1.332770199835704616e+01,3.659298337628129616e-01,4.420665215178026797e-02,6.607157009672098624e+00
-1.249660262299125080e+01,3.906286183673302048e-01,9.753312777914802112e-03,6.771236818123008483e+00
-1.162254591523065450e+01,3.885114110393743658e-01,-1.340861779573719603e-02,6.886577950164217476e+00
-1.078544923831843683e+01,3.792800037123100765e-01,-6.018013785506236453e-03,6.993461497637968094e+00
-9.884648120210366429e+00,3.743880384439535192e-01,-1.182594082010334294e-02,7.090395174795180111e+00
-9.002306848505718051e+00,3.672693082105862317e-01,1.255589280793973500e-02,7.104468755771135235e+00
-8.132004500265804126e+00,3.816106340868152813e-01,2.140216104111217904e-02,7.283846711435097099e+00
-7.194141383673167134e+00,3.486383096658300929e-01,-9.601753763980390433e-02,7.430256794438308887e+00
-6.275292076092209292e+00,2.703881384106416874e-01,-5.895905605872377164e-02,7.413631135832163821e+00
